Participant,Session,Delay,Environment,Block,Trial,TwoDTrial,Visible,TrialTime,RewardY,RewardX,RewardFound,RewardType
56,Train,Short,2,3,1,0,1,3.543341,NA,NA,1,F
56,Train,Short,2,4,1,0,1,4.853011,NA,NA,1,F
56,Train,Short,2,4,2,0,1,5.713312,NA,NA,1,F
56,Train,Short,2,4,3,0,1,6.534956,NA,NA,1,F
56,Train,Short,2,4,4,0,1,7.873464,NA,NA,1,F
56,Train,Short,2,4,5,0,1,3.583414,NA,NA,1,F
56,Train,Short,2,4,6,0,1,3.763712,NA,NA,1,F
56,Train,Short,2,4,7,0,1,8.095919,NA,NA,1,F
56,Train,Short,2,4,8,0,1,5.446663,NA,NA,1,F
56,Train,Short,2,4,9,0,1,3.094149,NA,NA,1,F
56,Train,Short,2,4,10,0,1,3.760209,NA,NA,1,F
56,Train,Short,2,4,11,0,1,4.925483,NA,NA,1,F
56,Train,Short,2,4,12,0,1,4.37116,NA,NA,1,F
56,Train,Short,2,5,1,0,0,5.087885,NA,NA,1,F
56,Train,Short,2,5,3,0,0,5.656572,NA,NA,1,F
56,Train,Short,2,5,4,0,0,4.340899,NA,NA,1,F
56,Train,Short,2,5,5,0,0,9.273479,NA,NA,1,F
56,Train,Short,2,5,6,0,0,14.99897,NA,NA,1,F
56,Train,Short,2,5,7,0,0,3.851267,NA,NA,1,F
56,Train,Short,2,5,8,0,0,10.78862,NA,NA,1,F
56,Train,Short,2,5,9,0,0,2.190089,NA,NA,1,F
56,Train,Short,2,5,10,0,0,11.25954,NA,NA,1,F
56,Train,Short,2,5,11,0,0,6.804244,NA,NA,1,F
56,Train,Short,2,5,12,0,0,13.22092,NA,NA,1,F
56,Train,Short,2,5,15,0,0,3.0577,NA,NA,1,F
56,Train,Short,2,6,1,0,1,3.326138,NA,NA,1,W
56,Train,Short,2,6,2,0,1,4.052417,NA,NA,1,W
56,Train,Short,2,6,3,0,1,4.154551,NA,NA,1,W
56,Train,Short,2,6,4,0,1,3.631948,NA,NA,1,W
56,Train,Short,2,6,5,0,1,3.900421,NA,NA,1,W
56,Train,Short,2,6,6,0,1,7.482262,NA,NA,1,W
56,Train,Short,2,6,8,0,1,4.445022,NA,NA,1,W
56,Train,Short,2,6,9,0,1,4.851422,NA,NA,1,W
56,Train,Short,2,6,10,0,1,8.764174,NA,NA,1,W
56,Train,Short,2,6,11,0,1,4.402922,NA,NA,1,W
56,Train,Short,2,6,12,0,1,5.62697,NA,NA,1,W
56,Train,Short,2,7,1,0,0,2.181476,NA,NA,1,W
56,Train,Short,2,7,2,0,0,11.77165,NA,NA,1,W
56,Train,Short,2,7,5,0,0,5.852635,NA,NA,1,W
56,Train,Short,2,7,6,0,0,12.64231,NA,NA,1,W
56,Train,Short,2,7,7,0,0,11.08227,NA,NA,1,W
56,Train,Short,2,7,10,0,0,10.83911,NA,NA,1,W
56,Train,Short,2,7,11,0,0,7.622602,NA,NA,1,W
56,Train,Short,2,7,13,0,0,9.168907,NA,NA,1,W
56,Train,Short,2,7,14,0,0,7.715515,NA,NA,1,W
56,Train,Short,2,7,15,0,0,12.81335,NA,NA,1,W
56,Train,Short,2,8,1,0,1,3.732072,NA,NA,1,M
56,Train,Short,2,8,2,0,1,1.993018,NA,NA,1,M
56,Train,Short,2,8,3,0,1,3.702159,NA,NA,1,M
56,Train,Short,2,8,4,0,1,2.988492,NA,NA,1,M
56,Train,Short,2,8,5,0,1,3.583241,NA,NA,1,M
56,Train,Short,2,8,6,0,1,8.499989,NA,NA,1,M
56,Train,Short,2,8,7,0,1,5.425043,NA,NA,1,M
56,Train,Short,2,8,8,0,1,3.07584,NA,NA,1,M
56,Train,Short,2,8,9,0,1,3.685264,NA,NA,1,M
56,Train,Short,2,8,10,0,1,7.474875,NA,NA,1,M
56,Train,Short,2,8,11,0,1,4.725124,NA,NA,1,M
56,Train,Short,2,8,12,0,1,4.517008,NA,NA,1,M
56,Train,Short,2,9,4,0,0,10.31213,NA,NA,1,M
56,Train,Short,2,9,5,0,0,2.277875,NA,NA,1,M
56,Train,Short,2,9,9,0,0,13.04971,NA,NA,1,M
56,Train,Short,2,9,10,0,0,7.730419,NA,NA,1,M
56,Train,Short,2,9,12,0,0,9.726901,NA,NA,1,M
56,Train,Short,2,9,14,0,0,11.91413,NA,NA,1,M
56,Train,Short,2,9,15,0,0,11.91779,NA,NA,1,M
56,Train,Short,2,10,2,0,1,4.000169,NA,NA,1,F
56,Train,Short,2,10,3,0,0,8.371293,NA,NA,1,W
56,Train,Short,2,10,4,0,0,6.596643,NA,NA,1,M
56,Train,Short,2,10,5,0,1,4.684555,NA,NA,1,W
56,Train,Short,2,10,6,0,0,8.154055,NA,NA,1,W
56,Train,Short,2,10,7,0,0,10.05396,NA,NA,1,M
56,Train,Short,2,10,8,0,1,1.967586,NA,NA,1,M
56,Train,Short,2,10,9,0,0,4.493393,NA,NA,1,M
56,Train,Short,2,10,11,0,0,6.017125,NA,NA,1,M
56,Train,Short,2,10,12,0,0,14.55628,NA,NA,1,F
56,Train,Short,2,10,13,0,0,12.1807,NA,NA,1,F
56,Train,Short,2,10,14,0,0,11.75367,NA,NA,1,F
56,Train,Short,2,10,15,0,0,7.733822,NA,NA,1,W
56,Train,Short,2,10,16,0,0,4.372019,NA,NA,1,M
56,Train,Short,2,10,18,0,0,8.411058,NA,NA,1,M
56,Train,Short,2,10,20,0,0,12.48064,NA,NA,1,F
56,Train,Short,2,10,21,0,0,6.170467,NA,NA,1,W
56,Train,Short,2,10,23,0,0,6.10442,NA,NA,1,W
56,Train,Short,2,10,25,0,0,8.834619,NA,NA,1,M
56,Train,Short,2,10,27,0,0,2.374608,NA,NA,1,M
56,Train,Short,2,10,29,0,0,14.89268,NA,NA,1,W
56,Train,Short,2,10,30,0,0,8.135204,NA,NA,1,M
56,Train,Short,2,10,32,0,0,7.200112,NA,NA,1,W
56,Train,Short,2,10,33,0,0,11.2578,NA,NA,1,M
56,Train,Short,2,10,35,0,0,6.000664,NA,NA,1,F
56,Train,Short,2,10,37,0,0,14.98476,NA,NA,1,M
56,Train,Short,2,10,38,0,0,14.40141,NA,NA,1,W
56,Train,Short,2,10,39,0,0,8.188582,NA,NA,1,F
6,Train,Short,3,3,1,0,1,6.463654,NA,NA,1,F
6,Train,Short,3,4,1,0,1,7.017438,NA,NA,1,F
6,Train,Short,3,4,2,0,1,2.953382,NA,NA,1,F
6,Train,Short,3,4,3,0,1,7.000403,NA,NA,1,F
6,Train,Short,3,4,4,0,1,9.138043,NA,NA,1,F
6,Train,Short,3,4,5,0,1,9.417107,NA,NA,1,F
6,Train,Short,3,4,6,0,1,6.555555,NA,NA,1,F
6,Train,Short,3,4,7,0,1,7.112782,NA,NA,1,F
6,Train,Short,3,4,8,0,1,4.987247,NA,NA,1,F
6,Train,Short,3,4,9,0,1,5.860428,NA,NA,1,F
6,Train,Short,3,4,10,0,1,7.376786,NA,NA,1,F
6,Train,Short,3,4,11,0,1,6.326213,NA,NA,1,F
6,Train,Short,3,4,12,0,1,8.758202,NA,NA,1,F
6,Train,Short,3,5,4,0,0,3.362787,NA,NA,1,F
6,Train,Short,3,5,6,0,0,4.676442,NA,NA,1,F
6,Train,Short,3,5,7,0,0,5.356765,NA,NA,1,F
6,Train,Short,3,5,10,0,0,10.41534,NA,NA,1,F
6,Train,Short,3,5,13,0,0,4.413985,NA,NA,1,F
6,Train,Short,3,6,1,0,1,4.435262,NA,NA,1,W
6,Train,Short,3,6,2,0,1,6.398044,NA,NA,1,W
6,Train,Short,3,6,3,0,1,7.347157,NA,NA,1,W
6,Train,Short,3,6,4,0,1,4.683928,NA,NA,1,W
6,Train,Short,3,6,5,0,1,4.122713,NA,NA,1,W
6,Train,Short,3,6,6,0,1,7.0686,NA,NA,1,W
6,Train,Short,3,6,7,0,1,2.529847,NA,NA,1,W
6,Train,Short,3,6,8,0,1,3.135336,NA,NA,1,W
6,Train,Short,3,6,9,0,1,6.514546,NA,NA,1,W
6,Train,Short,3,6,10,0,1,3.938801,NA,NA,1,W
6,Train,Short,3,6,11,0,1,5.125401,NA,NA,1,W
6,Train,Short,3,6,12,0,1,7.31527,NA,NA,1,W
6,Train,Short,3,7,1,0,0,4.505847,NA,NA,1,W
6,Train,Short,3,7,3,0,0,3.383534,NA,NA,1,W
6,Train,Short,3,7,6,0,0,12.62639,NA,NA,1,W
6,Train,Short,3,7,7,0,0,12.72099,NA,NA,1,W
6,Train,Short,3,7,9,0,0,7.556836,NA,NA,1,W
6,Train,Short,3,7,12,0,0,4.307022,NA,NA,1,W
6,Train,Short,3,7,13,0,0,12.34062,NA,NA,1,W
6,Train,Short,3,8,1,0,1,5.870866,NA,NA,1,M
6,Train,Short,3,8,2,0,1,7.923057,NA,NA,1,M
6,Train,Short,3,8,3,0,1,6.778073,NA,NA,1,M
6,Train,Short,3,8,4,0,1,5.318489,NA,NA,1,M
6,Train,Short,3,8,5,0,1,8.011507,NA,NA,1,M
6,Train,Short,3,8,6,0,1,3.792356,NA,NA,1,M
6,Train,Short,3,8,7,0,1,2.005597,NA,NA,1,M
6,Train,Short,3,8,8,0,1,5.296613,NA,NA,1,M
6,Train,Short,3,8,9,0,1,4.071904,NA,NA,1,M
6,Train,Short,3,8,10,0,1,4.661322,NA,NA,1,M
6,Train,Short,3,8,11,0,1,2.323561,NA,NA,1,M
6,Train,Short,3,8,12,0,1,3.57683,NA,NA,1,M
6,Train,Short,3,9,2,0,0,7.423095,NA,NA,1,M
6,Train,Short,3,9,4,0,0,4.829056,NA,NA,1,M
6,Train,Short,3,9,6,0,0,4.609886,NA,NA,1,M
6,Train,Short,3,9,7,0,0,2.920938,NA,NA,1,M
6,Train,Short,3,9,8,0,0,4.861801,NA,NA,1,M
6,Train,Short,3,9,9,0,0,2.109668,NA,NA,1,M
6,Train,Short,3,9,11,0,0,4.028463,NA,NA,1,M
6,Train,Short,3,9,12,0,0,7.286212,NA,NA,1,M
6,Train,Short,3,9,14,0,0,8.038124,NA,NA,1,M
6,Train,Short,3,9,15,0,0,3.821633,NA,NA,1,M
6,Train,Short,3,10,2,0,1,4.128795,NA,NA,1,F
6,Train,Short,3,10,5,0,1,1.801227,NA,NA,1,W
6,Train,Short,3,10,6,0,0,4.15886,NA,NA,1,F
6,Train,Short,3,10,7,0,0,12.69126,NA,NA,1,M
6,Train,Short,3,10,8,0,1,2.581216,NA,NA,1,M
6,Train,Short,3,10,10,0,0,3.15234,NA,NA,1,W
6,Train,Short,3,10,12,0,0,5.508979,NA,NA,1,M
6,Train,Short,3,10,18,0,0,10.8914,NA,NA,1,W
6,Train,Short,3,10,21,0,0,5.455621,NA,NA,1,M
6,Train,Short,3,10,23,0,0,13.19357,NA,NA,1,W
6,Train,Short,3,10,24,0,0,4.111572,NA,NA,1,M
6,Train,Short,3,10,26,0,0,6.156913,NA,NA,1,F
6,Train,Short,3,10,28,0,0,3.819304,NA,NA,1,F
6,Train,Short,3,10,31,0,0,5.308954,NA,NA,1,M
6,Train,Short,3,10,32,0,0,6.477948,NA,NA,1,W
6,Train,Short,3,10,33,0,0,10.04197,NA,NA,1,W
6,Train,Short,3,10,34,0,0,7.005391,NA,NA,1,M
6,Train,Short,3,10,35,0,0,8.000905,NA,NA,1,W
6,Train,Short,3,10,37,0,0,3.055147,NA,NA,1,W
61,Train,Short,2,3,1,0,1,6.206729,NA,NA,1,F
61,Train,Short,2,3,2,0,0,12.75636,NA,NA,1,NoReward
61,Train,Short,2,4,1,0,1,4.527102,NA,NA,1,F
61,Train,Short,2,4,2,0,1,8.784758,NA,NA,1,F
61,Train,Short,2,4,3,0,1,6.783505,NA,NA,1,F
61,Train,Short,2,4,4,0,1,3.014524,NA,NA,1,F
61,Train,Short,2,4,5,0,1,3.359516,NA,NA,1,F
61,Train,Short,2,4,6,0,1,5.226082,NA,NA,1,F
61,Train,Short,2,4,7,0,1,7.761809,NA,NA,1,F
61,Train,Short,2,4,8,0,1,4.065866,NA,NA,1,F
61,Train,Short,2,4,9,0,1,2.875264,NA,NA,1,F
61,Train,Short,2,4,10,0,1,5.256733,NA,NA,1,F
61,Train,Short,2,4,11,0,1,4.17732,NA,NA,1,F
61,Train,Short,2,4,12,0,1,2.462197,NA,NA,1,F
61,Train,Short,2,5,1,0,0,9.295707,NA,NA,1,F
61,Train,Short,2,5,11,0,0,6.4589,NA,NA,1,F
61,Train,Short,2,5,12,0,0,5.177948,NA,NA,1,F
61,Train,Short,2,5,13,0,0,6.214075,NA,NA,1,F
61,Train,Short,2,5,14,0,0,4.696614,NA,NA,1,F
61,Train,Short,2,6,1,0,1,5.460161,NA,NA,1,W
61,Train,Short,2,6,2,0,1,4.04782,NA,NA,1,W
61,Train,Short,2,6,3,0,1,1.996349,NA,NA,1,W
61,Train,Short,2,6,4,0,1,5.302991,NA,NA,1,W
61,Train,Short,2,6,5,0,1,6.743206,NA,NA,1,W
61,Train,Short,2,6,6,0,1,5.018263,NA,NA,1,W
61,Train,Short,2,6,7,0,1,5.158814,NA,NA,1,W
61,Train,Short,2,6,8,0,1,6.919783,NA,NA,1,W
61,Train,Short,2,6,9,0,1,8.589144,NA,NA,1,W
61,Train,Short,2,6,10,0,1,4.840328,NA,NA,1,W
61,Train,Short,2,6,11,0,1,2.516864,NA,NA,1,W
61,Train,Short,2,6,12,0,1,6.637819,NA,NA,1,W
61,Train,Short,2,7,5,0,0,5.043399,NA,NA,1,W
61,Train,Short,2,7,21,0,0,4.866704,NA,NA,1,W
61,Train,Short,2,8,1,0,1,5.097905,NA,NA,1,M
61,Train,Short,2,8,2,0,1,5.475984,NA,NA,1,M
61,Train,Short,2,8,3,0,1,2.635225,NA,NA,1,M
61,Train,Short,2,8,4,0,1,5.745034,NA,NA,1,M
61,Train,Short,2,8,5,0,1,5.07317,NA,NA,1,M
61,Train,Short,2,8,7,0,1,5.331595,NA,NA,1,M
61,Train,Short,2,8,8,0,1,5.258185,NA,NA,1,M
61,Train,Short,2,8,9,0,1,3.048799,NA,NA,1,M
61,Train,Short,2,8,10,0,1,2.908216,NA,NA,1,M
61,Train,Short,2,8,11,0,1,4.62574,NA,NA,1,M
61,Train,Short,2,8,12,0,1,4.641498,NA,NA,1,M
61,Train,Short,2,9,2,0,0,5.953109,NA,NA,1,M
61,Train,Short,2,9,3,0,0,10.35756,NA,NA,1,M
61,Train,Short,2,9,6,0,0,10.67021,NA,NA,1,M
61,Train,Short,2,9,7,0,0,6.8377,NA,NA,1,M
61,Train,Short,2,9,8,0,0,13.98844,NA,NA,1,M
61,Train,Short,2,9,9,0,0,8.529631,NA,NA,1,M
61,Train,Short,2,9,10,0,0,7.248961,NA,NA,1,M
61,Train,Short,2,9,11,0,0,13.58035,NA,NA,1,M
61,Train,Short,2,9,15,0,0,2.519795,NA,NA,1,M
61,Train,Short,2,10,1,0,0,9.994158,NA,NA,1,M
61,Train,Short,2,10,2,0,1,4.312297,NA,NA,1,F
61,Train,Short,2,10,5,0,1,3.615645,NA,NA,1,W
61,Train,Short,2,10,8,0,1,5.715648,NA,NA,1,M
61,Train,Short,2,10,9,0,0,12.3902,NA,NA,1,M
61,Train,Short,2,10,15,0,0,2.177129,NA,NA,1,F
61,Train,Short,2,10,20,0,0,3.113071,NA,NA,1,F
61,Train,Short,2,10,22,0,0,9.532248,NA,NA,1,F
61,Train,Short,2,10,23,0,0,12.78665,NA,NA,1,F
61,Train,Short,2,10,24,0,0,11.26524,NA,NA,1,W
61,Train,Short,2,10,26,0,0,12.25426,NA,NA,1,F
61,Train,Short,2,10,36,0,0,0.03339195,NA,NA,1,F
61,Train,Short,2,10,37,0,0,4.335773,NA,NA,1,F
62,Train,Short,2,3,1,0,1,4.571371,NA,NA,1,F
62,Train,Short,2,3,2,0,0,8.809359,NA,NA,1,NoReward
62,Train,Short,2,4,1,0,1,5.384466,NA,NA,1,F
62,Train,Short,2,4,2,0,1,9.523734,NA,NA,1,F
62,Train,Short,2,4,3,0,1,7.12807,NA,NA,1,F
62,Train,Short,2,4,4,0,1,6.518124,NA,NA,1,F
62,Train,Short,2,4,5,0,1,6.136498,NA,NA,1,F
62,Train,Short,2,4,6,0,1,4.125984,NA,NA,1,F
62,Train,Short,2,4,7,0,1,3.604399,NA,NA,1,F
62,Train,Short,2,4,8,0,1,5.979831,NA,NA,1,F
62,Train,Short,2,4,9,0,1,8.748779,NA,NA,1,F
62,Train,Short,2,4,11,0,1,2.551889,NA,NA,1,F
62,Train,Short,2,4,12,0,1,6.80998,NA,NA,1,F
62,Train,Short,2,5,3,0,0,12.31009,NA,NA,1,F
62,Train,Short,2,6,1,0,1,4.591833,NA,NA,1,W
62,Train,Short,2,6,2,0,1,4.58208,NA,NA,1,W
62,Train,Short,2,6,3,0,1,7.20496,NA,NA,1,W
62,Train,Short,2,6,4,0,1,5.557817,NA,NA,1,W
62,Train,Short,2,6,5,0,1,2.325167,NA,NA,1,W
62,Train,Short,2,6,6,0,1,2.968054,NA,NA,1,W
62,Train,Short,2,6,7,0,1,5.442923,NA,NA,1,W
62,Train,Short,2,6,8,0,1,4.177606,NA,NA,1,W
62,Train,Short,2,6,9,0,1,8.105757,NA,NA,1,W
62,Train,Short,2,6,10,0,1,2.771764,NA,NA,1,W
62,Train,Short,2,6,11,0,1,4.667699,NA,NA,1,W
62,Train,Short,2,6,12,0,1,3.821229,NA,NA,1,W
62,Train,Short,2,7,1,0,0,11.55958,NA,NA,1,W
62,Train,Short,2,7,6,0,0,3.589309,NA,NA,1,W
62,Train,Short,2,7,7,0,0,6.714952,NA,NA,1,W
62,Train,Short,2,7,11,0,0,4.179822,NA,NA,1,W
62,Train,Short,2,8,1,0,1,3.392515,NA,NA,1,M
62,Train,Short,2,8,2,0,1,4.716916,NA,NA,1,M
62,Train,Short,2,8,3,0,1,6.558437,NA,NA,1,M
62,Train,Short,2,8,4,0,1,6.583424,NA,NA,1,M
62,Train,Short,2,8,5,0,1,6.064526,NA,NA,1,M
62,Train,Short,2,8,6,0,1,3.460119,NA,NA,1,M
62,Train,Short,2,8,7,0,1,3.152317,NA,NA,1,M
62,Train,Short,2,8,8,0,1,3.90639,NA,NA,1,M
62,Train,Short,2,8,9,0,1,4.557477,NA,NA,1,M
62,Train,Short,2,8,10,0,1,3.84722,NA,NA,1,M
62,Train,Short,2,8,11,0,1,5.063974,NA,NA,1,M
62,Train,Short,2,8,12,0,1,4.854384,NA,NA,1,M
62,Train,Short,2,9,4,0,0,6.013196,NA,NA,1,M
62,Train,Short,2,9,5,0,0,13.79335,NA,NA,1,M
62,Train,Short,2,9,6,0,0,10.08309,NA,NA,1,M
62,Train,Short,2,9,7,0,0,3.733095,NA,NA,1,M
62,Train,Short,2,9,13,0,0,5.230477,NA,NA,1,M
62,Train,Short,2,10,2,0,1,3.645754,NA,NA,1,F
62,Train,Short,2,10,3,0,0,3.910607,NA,NA,1,F
62,Train,Short,2,10,5,0,1,4.567402,NA,NA,1,W
62,Train,Short,2,10,8,0,1,4.127956,NA,NA,1,M
62,Train,Short,2,10,10,0,0,5.826502,NA,NA,1,F
62,Train,Short,2,10,11,0,0,12.44247,NA,NA,1,F
62,Train,Short,2,10,12,0,0,8.149047,NA,NA,1,F
62,Train,Short,2,10,15,0,0,0.03343821,NA,NA,1,F
62,Train,Short,2,10,17,0,0,3.178417,NA,NA,1,M
62,Train,Short,2,10,19,0,0,5.118074,NA,NA,1,W
62,Train,Short,2,10,22,0,0,9.058753,NA,NA,1,M
62,Train,Short,2,10,23,0,0,13.24439,NA,NA,1,F
62,Train,Short,2,10,25,0,0,8.273926,NA,NA,1,M
62,Train,Short,2,10,32,0,0,13.14012,NA,NA,1,M
62,Train,Short,2,10,33,0,0,4.010953,NA,NA,1,F
62,Train,Short,2,10,34,0,0,9.688603,NA,NA,1,M
62,Train,Short,2,10,35,0,0,13.76957,NA,NA,1,M
62,Train,Short,2,10,38,0,0,9.687841,NA,NA,1,W
64,Train,Long,2,3,1,0,1,8.151011,NA,NA,1,F
64,Train,Long,2,3,2,0,0,94.37554,NA,NA,1,NoReward
64,Train,Long,2,4,1,0,1,4.589181,NA,NA,1,F
64,Train,Long,2,4,2,0,1,5.861268,NA,NA,1,F
64,Train,Long,2,4,3,0,1,6.893406,NA,NA,1,F
64,Train,Long,2,4,5,0,1,5.554695,NA,NA,1,F
64,Train,Long,2,4,6,0,1,3.913208,NA,NA,1,F
64,Train,Long,2,4,7,0,1,5.79904,NA,NA,1,F
64,Train,Long,2,4,8,0,1,7.725245,NA,NA,1,F
64,Train,Long,2,4,9,0,1,4.82377,NA,NA,1,F
64,Train,Long,2,4,10,0,1,7.086217,NA,NA,1,F
64,Train,Long,2,4,11,0,1,8.676652,NA,NA,1,F
64,Train,Long,2,4,12,0,1,5.918816,NA,NA,1,F
64,Train,Long,2,5,1,0,0,14.63379,NA,NA,1,F
64,Train,Long,2,5,2,0,0,4.456177,NA,NA,1,F
64,Train,Long,2,5,8,0,0,4.007724,NA,NA,1,F
64,Train,Long,2,5,10,0,0,4.779027,NA,NA,1,F
64,Train,Long,2,5,11,0,0,9.40867,NA,NA,1,F
64,Train,Long,2,5,12,0,0,4.30395,NA,NA,1,F
64,Train,Long,2,5,14,0,0,2.708807,NA,NA,1,F
64,Train,Long,2,6,1,0,1,8.60726,NA,NA,1,W
64,Train,Long,2,6,2,0,1,3.090287,NA,NA,1,W
64,Train,Long,2,6,3,0,1,7.38757,NA,NA,1,W
64,Train,Long,2,6,4,0,1,5.591098,NA,NA,1,W
64,Train,Long,2,6,5,0,1,4.930743,NA,NA,1,W
64,Train,Long,2,6,6,0,1,4.745997,NA,NA,1,W
64,Train,Long,2,6,7,0,1,8.702453,NA,NA,1,W
64,Train,Long,2,6,8,0,1,5.507368,NA,NA,1,W
64,Train,Long,2,6,9,0,1,4.257058,NA,NA,1,W
64,Train,Long,2,6,10,0,1,6.349108,NA,NA,1,W
64,Train,Long,2,6,11,0,1,3.23461,NA,NA,1,W
64,Train,Long,2,6,12,0,1,4.635956,NA,NA,1,W
64,Train,Long,2,7,4,0,0,12.32853,NA,NA,1,W
64,Train,Long,2,7,5,0,0,9.051601,NA,NA,1,W
64,Train,Long,2,7,10,0,0,8.881171,NA,NA,1,W
64,Train,Long,2,7,13,0,0,4.511821,NA,NA,1,W
64,Train,Long,2,7,15,0,0,9.829244,NA,NA,1,W
64,Train,Long,2,8,1,0,1,7.90029,NA,NA,1,M
64,Train,Long,2,8,2,0,1,7.038311,NA,NA,1,M
64,Train,Long,2,8,3,0,1,2.99905,NA,NA,1,M
64,Train,Long,2,8,4,0,1,4.635533,NA,NA,1,M
64,Train,Long,2,8,5,0,1,5.193544,NA,NA,1,M
64,Train,Long,2,8,6,0,1,5.273459,NA,NA,1,M
64,Train,Long,2,8,8,0,1,3.268489,NA,NA,1,M
64,Train,Long,2,8,9,0,1,4.392193,NA,NA,1,M
64,Train,Long,2,8,10,0,1,3.070021,NA,NA,1,M
64,Train,Long,2,8,11,0,1,4.452208,NA,NA,1,M
64,Train,Long,2,9,1,0,0,2.297993,NA,NA,1,M
64,Train,Long,2,9,2,0,0,5.590621,NA,NA,1,M
64,Train,Long,2,9,3,0,0,10.73401,NA,NA,1,M
64,Train,Long,2,9,5,0,0,10.56995,NA,NA,1,M
64,Train,Long,2,9,7,0,0,6.721951,NA,NA,1,M
64,Train,Long,2,9,8,0,0,13.86083,NA,NA,1,M
64,Train,Long,2,9,11,0,0,4.99649,NA,NA,1,M
64,Train,Long,2,9,15,0,0,13.26154,NA,NA,1,M
64,Train,Long,2,10,2,0,1,6.26402,NA,NA,1,F
64,Train,Long,2,10,5,0,1,2.883117,NA,NA,1,W
64,Train,Long,2,10,8,0,1,3.728408,NA,NA,1,M
64,Train,Long,2,10,9,0,0,3.718962,NA,NA,1,M
64,Train,Long,2,10,10,0,0,6.396568,NA,NA,1,M
64,Train,Long,2,10,13,0,0,14.65974,NA,NA,1,M
64,Train,Long,2,10,16,0,0,3.741331,NA,NA,1,M
64,Train,Long,2,10,18,0,0,4.661212,NA,NA,1,M
64,Train,Long,2,10,19,0,0,6.008872,NA,NA,1,F
64,Train,Long,2,10,23,0,0,2.672211,NA,NA,1,M
64,Train,Long,2,10,25,0,0,11.90913,NA,NA,1,F
64,Train,Long,2,10,29,0,0,12.12338,NA,NA,1,W
64,Train,Long,2,10,31,0,0,3.430774,NA,NA,1,F
64,Train,Long,2,10,38,0,0,12.21454,NA,NA,1,F
64,Train,Long,2,10,39,0,0,5.692751,NA,NA,1,W
65,Train,Long,2,3,1,0,1,4.742299,NA,NA,1,F
65,Train,Long,2,3,2,0,0,23.97073,NA,NA,1,NoReward
65,Train,Long,2,4,1,0,1,4.507718,NA,NA,1,F
65,Train,Long,2,4,2,0,1,4.699303,NA,NA,1,F
65,Train,Long,2,4,3,0,1,3.867758,NA,NA,1,F
65,Train,Long,2,4,4,0,1,3.534188,NA,NA,1,F
65,Train,Long,2,4,5,0,1,6.986606,NA,NA,1,F
65,Train,Long,2,4,6,0,1,4.589342,NA,NA,1,F
65,Train,Long,2,4,7,0,1,3.273915,NA,NA,1,F
65,Train,Long,2,4,8,0,1,4.016123,NA,NA,1,F
65,Train,Long,2,4,9,0,1,3.213714,NA,NA,1,F
65,Train,Long,2,4,10,0,1,5.288485,NA,NA,1,F
65,Train,Long,2,4,11,0,1,5.854385,NA,NA,1,F
65,Train,Long,2,4,12,0,1,4.598715,NA,NA,1,F
65,Train,Long,2,5,1,0,0,11.90092,NA,NA,1,F
65,Train,Long,2,5,4,0,0,13.45369,NA,NA,1,F
65,Train,Long,2,5,5,0,0,12.24223,NA,NA,1,F
65,Train,Long,2,5,6,0,0,10.4083,NA,NA,1,F
65,Train,Long,2,5,7,0,0,4.972582,NA,NA,1,F
65,Train,Long,2,5,10,0,0,12.91146,NA,NA,1,F
65,Train,Long,2,5,13,0,0,14.14236,NA,NA,1,F
65,Train,Long,2,6,1,0,1,2.764476,NA,NA,1,W
65,Train,Long,2,6,2,0,1,5.635,NA,NA,1,W
65,Train,Long,2,6,3,0,1,2.627229,NA,NA,1,W
65,Train,Long,2,6,4,0,1,4.800678,NA,NA,1,W
65,Train,Long,2,6,5,0,1,3.206243,NA,NA,1,W
65,Train,Long,2,6,6,0,1,4.001747,NA,NA,1,W
65,Train,Long,2,6,7,0,1,5.816249,NA,NA,1,W
65,Train,Long,2,6,8,0,1,4.817931,NA,NA,1,W
65,Train,Long,2,6,9,0,1,5.661024,NA,NA,1,W
65,Train,Long,2,6,10,0,1,2.794611,NA,NA,1,W
65,Train,Long,2,6,11,0,1,8.211827,NA,NA,1,W
65,Train,Long,2,6,12,0,1,4.351978,NA,NA,1,W
65,Train,Long,2,7,2,0,0,10.39004,NA,NA,1,W
65,Train,Long,2,7,3,0,0,3.545844,NA,NA,1,W
65,Train,Long,2,7,4,0,0,2.312056,NA,NA,1,W
65,Train,Long,2,7,5,0,0,3.550597,NA,NA,1,W
65,Train,Long,2,7,6,0,0,10.24671,NA,NA,1,W
65,Train,Long,2,7,7,0,0,2.809412,NA,NA,1,W
65,Train,Long,2,7,8,0,0,12.13597,NA,NA,1,W
65,Train,Long,2,7,9,0,0,11.12235,NA,NA,1,W
65,Train,Long,2,7,11,0,0,4.183442,NA,NA,1,W
65,Train,Long,2,7,12,0,0,4.293041,NA,NA,1,W
65,Train,Long,2,7,14,0,0,12.41088,NA,NA,1,W
65,Train,Long,2,8,1,0,1,3.919967,NA,NA,1,M
65,Train,Long,2,8,2,0,1,1.919695,NA,NA,1,M
65,Train,Long,2,8,3,0,1,3.218482,NA,NA,1,M
65,Train,Long,2,8,4,0,1,4.039979,NA,NA,1,M
65,Train,Long,2,8,5,0,1,3.06105,NA,NA,1,M
65,Train,Long,2,8,6,0,1,3.610203,NA,NA,1,M
